3;2;0,12500002048909664
3;2;0,029999995604157448
3;2;0,020000035874545574
3;2;0,009999959729611874
3;2;0,009999959729611874
4;3;0,02500001573935151
4;3;0,010000017937272787
4;3;0,009999959729611874
4;3;0,00500003807246685
4;3;0,009999959729611874
5;4;0,014999997802078724
5;4;0,010000017937272787
5;4;0,014999997802078724
5;4;0,014999997802078724
5;4;0,014999997802078724
6;5;0,020000035874545574
6;5;0,024999957531690598
6;5;0,02500001573935151
6;5;0,02500001573935151
6;5;0,01999997766688466
7;6;0,0350000336766243
7;6;0,040000013541430235
7;6;0,03999995533376932
7;6;0,0350000336766243
7;6;0,040000013541430235
8;7;0,04999997327104211
8;7;0,05500001134350896
8;7;0,05000003147870302
8;7;0,054999953135848045
8;7;0,04999997327104211
9;8;0,31999999191612005
9;8;0,07500004721805453
9;8;0,07999996887519956
9;8;0,07499998901039362
9;8;0,07500004721805453
10;9;0,10499998461455107
10;9;0,10000000474974513
10;9;0,10499998461455107
10;9;0,10000000474974513
10;9;0,10000000474974513
11;10;0,14000001829117537
11;10;0,1799999736249447
11;10;1,3100000214762986
11;10;0,029999995604157448
11;10;0,02500001573935151
12;11;0,029999995604157448
12;11;0,029999995604157448
12;11;0,029999995604157448
12;11;0,21000002743676305
12;11;0,029999995604157448
13;12;0,04499999340623617
13;12;0,040000013541430235
13;12;0,034999975468963385
13;12;0,040000013541430235
13;12;0,040000013541430235
14;13;0,040000013541430235
14;13;0,04499999340623617
14;13;0,05000003147870302
14;13;0,03999995533376932
14;13;0,04499999340623617
15;14;0,05500001134350896
15;14;0,054999953135848045
15;14;0,05000003147870302
15;14;0,05500001134350896
15;14;0,49000000581145287
16;15;0,03999995533376932
16;15;0,040000013541430235
16;15;0,040000013541430235
16;15;0,08000002708286047
16;15;0,08000002708286047
17;16;0,04499999340623617
17;16;0,04499999340623617
17;16;0,04499999340623617
17;16;0,04499999340623617
17;16;0,040000013541430235
18;17;0,04999997327104211
18;17;0,04999997327104211
18;17;0,04499999340623617
18;17;0,05500001134350896
18;17;0,04499999340623617
19;18;0,059999991208314896
19;18;0,05500001134350896
19;18;0,05500001134350896
19;18;0,059999991208314896
19;18;0,05500001134350896
20;19;0,06499997107312083
20;19;0,06500002928078175
20;19;0,059999991208314896
20;19;0,059999991208314896
20;19;0,059999991208314896
21;20;0,07499998901039362
21;20;0,07000000914558768
21;20;0,07000000914558768
21;20;0,06999995093792677
21;20;0,07000000914558768
22;21;0,08000002708286047
22;21;0,08000002708286047
22;21;0,07499998901039362
22;21;0,07999996887519956
22;21;0,08000002708286047
23;22;0,08999998681247234
23;22;0,13499998021870852
23;22;0,040000013541430235
23;22;0,040000013541430235
23;22;0,04499999340623617
24;23;0,040000013541430235
24;23;0,059999991208314896
24;23;0,05000003147870302
24;23;0,04499999340623617
24;23;0,040000013541430235
25;24;0,05000003147870302
25;24;0,06499997107312083
25;24;0,05500001134350896
25;24;0,059999991208314896
25;24;0,04499999340623617
26;25;0,05500001134350896
26;25;0,054999953135848045
26;25;0,05500001134350896
26;25;0,05500001134350896
26;25;0,05500001134350896
27;26;0,06499997107312083
27;26;0,059999991208314896
27;26;0,059999991208314896
27;26;0,07000000914558768
27;26;0,059999991208314896
28;27;0,07000000914558768
28;27;0,06500002928078175
28;27;0,07499998901039362
28;27;0,07000000914558768
28;27;0,07000000914558768
29;28;0,07999996887519956
29;28;0,07499998901039362
29;28;0,08000002708286047
29;28;0,08000002708286047
29;28;0,07499998901039362
30;29;0,08999998681247234
30;29;0,0850000069476664
30;29;0,08999998681247234
30;29;0,0850000069476664
30;29;0,08999998681247234
31;30;0,0950000248849392
31;30;0,10000000474974513
31;30;0,08999998681247234
31;30;0,0950000248849392
31;30;0,09499996667727828
32;31;0,11000002268701792
32;31;0,10000000474974513
32;31;0,109999964479357
32;31;0,10000000474974513
32;31;0,10000000474974513
33;32;0,11999998241662979
33;32;0,109999964479357
33;32;0,11500000255182385
33;32;0,109999964479357
33;32;0,11500000255182385
34;33;0,12499996228143573
34;33;0,1200000406242907
34;33;0,12499996228143573
34;33;0,12500002048909664
34;33;0,11999998241662979
35;34;0,14000001829117537
35;34;0,13000000035390258
35;34;0,13499998021870852
35;34;0,14000001829117537
35;34;0,13000000035390258
36;35;0,1449999981559813
36;35;0,1449999981559813
36;35;0,13999996008351445
36;35;0,15000003622844815
36;35;0,1449999981559813
37;36;0,15999999595806003
37;36;0,1550000160932541
37;36;0,1550000160932541
37;36;0,15999999595806003
37;36;0,15999999595806003
38;37;0,1700000138953328
38;37;0,16500003403052688
38;37;0,16499997582286596
38;37;0,16499997582286596
38;37;0,17499999376013875
39;38;0,18500001169741154
39;38;0,18500001169741154
39;38;0,18500001169741154
39;38;0,1799999736249447
39;38;0,18500001169741154
40;39;0,19500002963468432
40;39;0,19500002963468432
40;39;0,19999995129182935
40;39;0,20000000949949026
40;39;0,1949999714270234
41;40;0,22000004537403584
41;40;0,21499994909390807
41;40;0,21000002743676305
41;40;0,21500000730156898
41;40;0,21500000730156898
42;41;0,2300000051036477
42;41;0,22500002523884177
42;41;2,405000035651028
42;41;0,42500003473833203
42;41;0,4199999966658652
43;42;0,9349999600090086
43;42;0,46499999007210135
43;42;0,44999999227002263
43;42;0,45499997213482857
43;42;0,47500000800937414
44;43;0,534999999217689
44;43;0,2300000051036477
44;43;0,5000000237487257
44;43;0,4799999878741801
44;43;0,48500002594664693
45;44;0,9749999735504389
45;44;0,49999996554106474
45;44;0,5000000237487257
45;44;0,5049999454058707
45;44;0,5050000036135316
46;45;0,5849999724887311
46;45;0,2550000208429992
46;45;0,24999998277053237
46;45;0,24500000290572643
46;45;0,24999998277053237
47;46;0,28000003658235073
47;46;0,2749999985098839
47;46;0,27000001864507794
47;46;0,28500001644715667
47;46;0,2799999783746898
48;47;0,29500003438442945
48;47;0,30499999411404133
48;47;0,3000000142492354
48;47;0,29500003438442945
48;47;0,2999999560415745
49;48;0,3150000120513141
49;48;0,3150000120513141
49;48;0,31999999191612005
49;48;0,3150000120513141
49;48;0,30999997397884727
